Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max
204,2022-01-01,4,0.7410009113328944,0.6692198581560284,0.7817929117442669,0.2981061836940007,0.1839034205231388,0.356711474771089,0.5411053909510583,0.474152785755313,0.6893269884432359,0.6139078984379096,0.5704225352112676,0.6496411988180667,2.045829749870808,1.6636679090091246,2.3257261410788383,-0.6139078984379096,-0.6496411988180667,-0.5704225352112676
205,2022-01-06,4,0.6189615871465217,0.5539568345323741,0.6637734125171311,0.2528240727689088,0.1482192365109831,0.3227750043036667,0.5973648250020823,0.5119729307652264,0.7418276374442794,0.5185652795861294,0.4483074107959743,0.5675332910589728,2.545399631693655,1.7053224292800642,5.037236243276789,-0.5185652795861294,-0.5675332910589728,-0.4483074107959743
101,2022-01-16,4,0.6633200039223719,0.6019736842105263,0.704444961601117,0.2477486114733804,0.1706735545400357,0.2996276699980403,0.6033782011785144,0.5389022919179735,0.708418194161575,0.5820254156806647,0.5496828752642706,0.6112206881437651,1.8787118562371563,1.565192823845176,2.230327144120248,-0.5820254156806647,-0.6112206881437651,-0.5496828752642706
110,2022-01-31,4,0.6545435995452343,0.577570093457944,0.7004538577912254,0.229794570781453,0.1496763754045307,0.2831397677212655,0.6268134399867158,0.5586766541822722,0.7396199859254047,0.5748073047825384,0.5300546448087432,0.6113837095191365,1.6235611030698245,1.2435322525008623,1.9065820160663385,-0.5748073047825384,-0.6113837095191365,-0.5300546448087432
100,2022-02-15,4,0.6088604316370333,0.5278725824800911,0.6607056549057516,0.1835077238830939,0.0977382875605815,0.2413793103448276,0.6905733349483161,0.6111111111111112,0.8219278881530537,0.5366748616350182,0.4987860803884543,0.567284831193533,1.6813997025418552,1.3268515870746354,1.9920562175374277,-0.5366748616350182,-0.567284831193533,-0.4987860803884543
113,2022-03-02,4,0.5636718832659533,0.4761061946902655,0.6255969436485196,0.1584916351601046,0.0738522954091816,0.2159768660762696,0.7273297594196302,0.6447681331747919,0.862453531598513,0.5207071295427634,0.4796839729119639,0.5550479671082686,1.3294564784241725,1.0264563724243194,1.6279069767441865,-0.5207071295427634,-0.5550479671082686,-0.4796839729119639
112,2022-03-17,4,0.2042827519154476,0.1839112343966712,0.2278260869565217,-0.1083323120261643,-0.1384364820846905,0.0014903129657228,1.2435259345262102,0.9970238095238096,1.3213610586011342,0.3873319698596902,0.3532022828154724,0.4063694267515924,0.3387260865941808,0.3077561177934467,0.3886855899515379,-0.3873319698596902,-0.4063694267515924,-0.3532022828154724
99,2022-03-22,4,0.2071025528373481,0.1859350026638252,0.2341628959276018,-0.0713097636776449,-0.1031503529659677,0.0444260158748963,1.154315410194492,0.9149274047186932,1.2300281954887218,0.3959025082393497,0.3652924256951103,0.4132257063023906,0.330936783855671,0.3027545702704938,0.3908241291418862,-0.3959025082393497,-0.4132257063023906,-0.3652924256951103
111,2022-03-27,4,0.0162148564210721,-0.0687960687960688,0.1907983761840324,-0.4185899491930849,-0.609271523178808,-0.2649572649572649,2.4570841678555704,1.7209302325581397,4.11864406779661,0.1453495263087692,0.0554838709677419,0.3685847589424572,0.0883462698065407,-0.6521739130434783,1.8032786885245904,-0.1453495263087692,-0.3685847589424572,-0.0554838709677419
107,2022-04-01,4,0.0758745724754594,-0.2057971014492753,0.2473118279569892,-0.4445174107275096,-0.622093023255814,-0.2525773195876288,2.6347061046603857,1.6758620689655173,4.292307692307692,0.1705245168043477,-0.1477272727272727,0.2742718446601941,0.2195757514176066,-3.6,1.4853556485355648,-0.1705245168043477,-0.2742718446601941,0.1477272727272727
109,2022-04-06,4,0.1149868919901578,0.0892561983471074,0.1447282252783235,-0.165095771663805,-0.2298784018529241,-0.1101173840134153,1.3966777884167747,1.2474874371859297,1.5969924812030074,0.0771797088086991,0.0488390712570056,0.1492439184746877,-0.5654970926412137,-5.261904761904762,-0.3618248557944415,-0.0771797088086991,-0.1492439184746877,-0.0488390712570056
108,2022-04-11,4,0.2101788457868144,0.1609322974472808,0.2563347083087802,-0.3537721877795453,-0.419502430654847,-0.2589686098654709,2.0986616810157983,1.6989409984871406,2.445320197044335,0.2899364716049066,0.2531328320802005,0.3286219081272085,0.601754005951205,0.3683943089430894,0.8895446880269814,-0.2899364716049066,-0.3286219081272085,-0.2531328320802005
106,2022-04-16,4,0.2271847816998671,0.1694094869312681,0.2830188679245283,-0.3082949904009631,-0.3798994974874372,-0.2476926914442504,1.894708249037568,1.6584880636604775,2.2252836304700163,0.2713807990856412,0.2358393408856848,0.3104799216454456,1.2497592749548565,0.6007067137809187,2.568493150684932,-0.2713807990856412,-0.3104799216454456,-0.2358393408856848
130,2022-05-01,4,0.2612017359852794,0.1550032701111837,0.32574679943101,-0.178400340713321,-0.2567414457285293,-0.0354815351194786,1.43996091419695,1.0735735735735736,1.6908536585365854,0.2434389461929102,0.1940500338066261,0.2818532818532818,3.848389581404737,-261.875,318.75,-0.2434389461929102,-0.2818532818532818,-0.1940500338066261
127,2022-05-11,4,0.2884360788958728,0.1873455264458724,0.3705275924802911,-0.1439981985370717,-0.2430886558627264,0.0283388132143416,1.3443810617598544,0.944884287454324,1.6423173803526447,0.290170959218566,0.2215384615384615,0.3619233268356075,4.8906293873778734,-507.5,2770.0,-0.290170959218566,-0.3619233268356075,-0.2215384615384615
131,2022-05-16,4,0.3261348772624604,0.2223618090452261,0.4315151515151515,-0.1506195994614443,-0.2419847328244274,-0.0662801932367149,1.358846699683761,1.1419701986754969,1.6384692849949647,0.3383992302181922,0.2742671009771987,0.4084675014907573,1.293854065640356,0.7599684168969602,1.833946400420389,-0.3383992302181922,-0.4084675014907573,-0.2742671009771987
129,2022-05-21,4,0.3353615204502537,0.2186621697582911,0.4504084014002333,-0.1338143602647319,-0.2412451361867704,-0.0351251698039976,1.3140730221424357,1.0728077232502011,1.635897435897436,0.3289224208564956,0.2470725995316159,0.4100964265456608,1.4841739506229248,0.8320493066255779,2.328258447827701,-0.3289224208564956,-0.4100964265456608,-0.2470725995316159
121,2022-05-26,4,0.3568020187841473,0.216887417218543,0.4896093100581878,-0.0779017961268132,-0.2202455524931095,0.1697430329352153,1.1816528792777234,0.7097772277227723,1.5649100257069408,0.313242932251139,0.1547075902115305,0.4202020202020202,1.3526084598650994,-211.0,72.65625,-0.313242932251139,-0.4202020202020202,-0.1547075902115305
125,2022-05-31,4,0.4292268604799011,0.2898852971845672,0.5404595404595405,-0.0603593867538387,-0.1740721380031364,0.0488012242815847,1.1348774774939474,0.9069390402075228,1.4215189873417722,0.3921637905782362,0.3098434004474273,0.4645522388059701,2.0765611080230992,1.1716101694915255,3.1396713615023475,-0.3921637905782362,-0.4645522388059701,-0.3098434004474273
119,2022-06-05,4,0.5137203369742289,0.3618890719384953,0.6405114063675107,-0.0297430255314363,-0.1462946817785527,0.0923206751054852,1.0670574169483655,0.830964153275649,1.3427287581699343,0.4652954127516764,0.3770127706829539,0.5463137996219282,1.7961399452594533,1.1202866936740417,2.5051953449709057,-0.4652954127516764,-0.5463137996219282,-0.3770127706829539
122,2022-06-10,4,0.4667326203018183,0.3298153034300791,0.5647766867279063,-0.0621524033377646,-0.1930073234112922,0.0336713995943204,1.138395145189038,0.934850863422292,1.4783372365339578,0.4274753511575715,0.3302180685358255,0.4959247648902821,1.4543536610493886,0.9289392378990732,1.9464285714285716,-0.4274753511575715,-0.4959247648902821,-0.3302180685358255
120,2022-06-25,4,0.5440933487187308,0.3800192740122068,0.6331149493746278,0.0074678451226107,-0.1246673490276356,0.1016472478907191,0.9900430502958502,0.8154631655725748,1.284845650140318,0.4582324894944221,0.3698979591836734,0.5195729537366548,2.283822270532129,1.3196099674972914,2.975265017667845,-0.4582324894944221,-0.5195729537366548,-0.3698979591836734
123,2022-06-30,4,0.5550128072972581,0.3523255813953488,0.6542523624235687,0.0297776535126958,-0.0801248699271592,0.1159019716233646,0.9464281222834164,0.7922721268163805,1.17420814479638,0.472815059356457,0.3674309229864785,0.5391776570985259,1.957968524398422,1.00631019594819,2.5055629728526925,-0.472815059356457,-0.5391776570985259,-0.3674309229864785
118,2022-07-05,4,0.5548232174771477,0.3776867963152507,0.6409284699194695,0.0708375541339129,-0.0380918476326094,0.1622641509433962,0.8712424308272245,0.7207792207792207,1.07920059215396,0.4716155930847744,0.3750636132315522,0.5391459074733096,2.614831369859088,1.3447521865889212,3.402820355610055,-0.4716155930847744,-0.5391459074733096,-0.3750636132315522
126,2022-07-10,4,0.5582106398567392,0.3609022556390977,0.652562417871222,0.064487403409427,-0.0365140205769618,0.1497764530551416,0.8821725825388351,0.7394685677252106,1.0757956448911223,0.4867717124032195,0.3876221498371335,0.5487743871935968,1.746187578851564,0.986784140969163,2.208132045088567,-0.4867717124032195,-0.5487743871935968,-0.3876221498371335
147,2022-07-30,4,0.6027916398633387,0.442643391521197,0.6829661472326706,0.1223948558204855,0.0028316270964931,0.2134831460674157,0.784842375171276,0.6481481481481481,0.9943527367506516,0.4975525104722192,0.4205033763044812,0.5528011898859693,1.9099148270348707,1.345146379044684,2.423593537083901,-0.4975525104722192,-0.5528011898859693,-0.4205033763044812
146,2022-08-04,4,0.5785992107383419,0.4599246906939214,0.6534329752452125,0.1166362078486196,0.0098146128680479,0.2127476313522825,0.7939158927250417,0.6491477272727273,0.980561555075594,0.487100892533796,0.4126582278481012,0.538866930171278,2.460078596580749,1.7797552836484984,3.1415478615071284,-0.487100892533796,-0.538866930171278,-0.4126582278481012
145,2022-08-09,4,0.6011382961377993,0.4835886214442013,0.7124802527646129,0.0968057719504066,-0.0036416605972323,0.2127540555659146,0.8266526500458522,0.6491389913899139,1.0073099415204678,0.5211150083397752,0.4574712643678161,0.5972495088408645,1.6809677972000818,1.1597938144329898,2.1471312917986625,-0.5211150083397752,-0.5972495088408645,-0.4574712643678161
143,2022-08-19,4,0.6337844587850933,0.4657666345226615,0.7259713701431493,0.1271003768719321,-0.0187217559715945,0.2422924153584263,0.7780842497796754,0.6099269183922046,1.0381578947368422,0.5363474195689076,0.4276768941765811,0.5992073321773594,2.1788145494152973,1.4250590086546029,2.763022441836525,-0.5363474195689076,-0.5992073321773594,-0.4276768941765811
135,2022-08-19,4,0.6306199835530844,0.4718779790276454,0.7227621483375959,0.1269544898810507,-0.0085616438356164,0.2394366197183098,0.7782319656415817,0.6136363636363636,1.01727115716753,0.533189219913231,0.4327250231982679,0.595639246778989,2.21939336750038,1.4570251177394034,2.790771175726928,-0.533189219913231,-0.595639246778989,-0.4327250231982679
144,2022-08-24,4,0.640422747200604,0.462738301559792,0.7410207939508506,0.1492064286968684,-0.0007892659826361,0.2708407871198569,0.7439925454534219,0.5737612612612613,1.0015797788309635,0.5497941734651797,0.4480983700314555,0.6175783076203833,2.328749690856896,1.6097266881028938,3.033615178387296,-0.5497941734651797,-0.6175783076203833,-0.4480983700314555
138,2022-09-13,4,0.6777733879903848,0.4002890173410404,0.7958354494667343,0.17058620283667,-0.1384752167148255,0.3318267419962335,0.7206418765094759,0.5016968325791855,1.321465428276574,0.5768513465019359,0.4033309196234612,0.6770215793217927,2.562548639218653,1.1335993918662106,3.225722468107264,-0.5768513465019359,-0.6770215793217927,-0.4033309196234612
136,2022-09-23,4,0.7247435266961733,0.4588235294117647,0.8208955223880597,0.2193334164376366,-0.1119068934646374,0.3675460787856884,0.6507285620855521,0.4624735729386892,1.252016129032258,0.6172779109149925,0.4455373406193078,0.6971314209472982,2.884714613998401,1.5465223399355137,3.4772662281955964,-0.6172779109149925,-0.6971314209472982,-0.4455373406193078
142,2022-10-03,4,0.7404983559142804,0.4729729729729729,0.837183224938327,0.2522658164269895,-0.0901502504173622,0.4017796030116358,0.6074870846318706,0.4267578125,1.198165137614679,0.6376926510721199,0.4504324683965403,0.7217318200924758,2.7525195905317976,1.551418439716312,3.4628770301624128,-0.6376926510721199,-0.7217318200924758,-0.4504324683965403
137,2022-10-13,4,0.756667594907896,0.4924137931034483,0.8430472693896283,0.2546711267913177,-0.0843989769820971,0.391304347826087,0.6040080409768902,0.4375,1.1843575418994414,0.6576711500457233,0.4731109598366235,0.7366922234392114,2.574528951877324,1.4189189189189189,3.08930911814267,-0.6576711500457233,-0.7366922234392114,-0.4731109598366235
141,2022-10-28,4,0.7626779358506222,0.5743707093821511,0.8262125902992776,0.3005953980043975,0.0463878326996197,0.407979813909478,0.5428423914037066,0.4204749103942652,0.9113372093023256,0.6508667881042716,0.5223880597014925,0.7094017094017094,2.5955071793155744,1.6157064692629546,3.030357788218287,-0.6508667881042716,-0.7094017094017094,-0.5223880597014925
134,2022-11-27,4,0.7835320373003778,0.612629022465088,0.8555555555555555,0.3160039398932398,0.0832819247378161,0.420547458229648,0.5252554329329138,0.4079079079079079,0.8462414578587699,0.677492898138935,0.5668257756563246,0.7364620938628159,2.1595112054797885,1.366877971473851,2.544802867383513,-0.677492898138935,-0.7364620938628159,-0.5668257756563246
208,2022-12-22,4,0.7675050039156576,0.5773195876288659,0.8360037700282752,0.3259082224263452,0.1015505568901506,0.4227123901430294,0.5137354350863427,0.405765503875969,0.8156225218080888,0.646199023512405,0.5283687943262412,0.7111913357400722,2.6690299186318858,1.6419198895027622,3.2793800274671376,-0.646199023512405,-0.7111913357400722,-0.5283687943262412
160,2022-12-27,4,0.7652847396343425,0.5364963503649635,0.8406905055487053,0.3120620727443295,0.0703306939916162,0.4339769845913789,0.5307634270191942,0.3947225244831338,0.8685813751087903,0.6525048576221693,0.5189416716776909,0.7266993693062369,2.0003039428836167,1.255,2.417009602194788,-0.6525048576221693,-0.7266993693062369,-0.5189416716776909
156,2023-01-16,4,0.7525558893687445,0.5724137931034483,0.8341744772891132,0.3094902381222686,0.0760845868759537,0.4201357051164496,0.5335045249449566,0.4083161157024793,0.8585899513776337,0.6439102440199709,0.5363881401617251,0.7196935556557008,1.9170660194177556,1.242611153945001,2.306788331259505,-0.6439102440199709,-0.7196935556557008,-0.5363881401617251
159,2023-02-05,4,0.6275957134985432,0.4267291910902696,0.7012750455373407,0.2673290287974344,0.0578048209688743,0.3758812615955473,0.5837950077469105,0.45361380798274,0.8907079646017699,0.5265166240597856,0.3988505747126437,0.5852193995381062,3.049335618095717,1.6821631878557874,4.125461254612547,-0.5265166240597856,-0.5852193995381062,-0.3988505747126437
